Buy,Age,Gender,Married,Children,Income,Ccard,Recent,Climate,Urban
0,46 ,0,1 ,3,408,5,0,12,1
0,51 ,0,1 ,2,769,1,0,16,1
0,61 ,1,1 ,0,562,0,0,19,0
0,55 ,1,0 ,0,681,2,0,7,0
0,38 ,1,0 ,0,618,3,1,14,1
0,52 ,1,1 ,0,498,2,1,19,0
0,49 ,1,1 ,0,640,2,0,20,1
1,34 ,1,1 ,1,618,5,0,16,1
1,63 ,1,1 ,2,626,6,0,21,1
0,38 ,1,0 ,0,545,3,1,16,1
0,74 ,0,0 ,0,573,4,1,11,0
0,,0,,0,293,0,1,12,1
0,52 ,0,0 ,0,500,2,0,21,1
0,26 ,0,0 ,0,440,13,0,14,1
0,60 ,1,0 ,0,655,5,0,12,1
1,43 ,0,1 ,1,616,2,0,12,1
0,48 ,0,1 ,2,679,4,0,14,1
0,62 ,0,1 ,1,615,5,0,14,1
0,52 ,1,0 ,0,797,2,1,9,1
0,31 ,0,0 ,0,639,4,0,12,1
0,35 ,1,0 ,0,640,2,1,14,1
0,,0,,0,557,2,1,20,1
0,39 ,0,0 ,0,707,5,0,7,1
1,43 ,1,1 ,1,633,3,1,11,1
1,46 ,0,1 ,2,578,2,2,9,1
1,44 ,0,1 ,2,681,4,0,20,1
0,52 ,0,1 ,2,763,2,0,13,1
0,43 ,0,1 ,1,624,2,0,13,1
1,,0,,0,436,2,1,15,1
0,62 ,0,1 ,1,680,4,0,21,1
0,56 ,1,1 ,2,582,5,0,13,1
0,43 ,0,0 ,0,504,2,0,10,1
0,54 ,1,1 ,1,651,7,1,17,1
1,45 ,1,1 ,2,571,5,0,13,1
0,45 ,1,1 ,1,622,3,0,22,1
0,52 ,1,1 ,2,720,2,0,13,1
0,47 ,0,0 ,0,523,3,0,16,1
0,44 ,0,0 ,0,498,2,0,6,0
0,32 ,0,0 ,0,505,1,1,12,1
0,50 ,1,1 ,1,660,2,0,15,0
0,49 ,1,0 ,0,609,2,0,14,0
0,44 ,0,0 ,0,515,3,1,18,1
0,44 ,1,0 ,0,470,5,0,9,1
0,68 ,1,1 ,1,713,2,0,18,0
0,48 ,0,0 ,0,665,3,1,14,1
1,49 ,0,1 ,2,521,2,0,12,0
0,49 ,1,1 ,1,731,1,0,18,1
1,48 ,0,1 ,2,789,2,0,10,1
0,44 ,1,0 ,0,643,3,0,8,1
1,45 ,1,1 ,1,635,2,0,18,1
0,31 ,0,0 ,0,840,4,2,19,0
1,56 ,1,1 ,1,685,2,0,18,0
0,19 ,1,0 ,0,530,2,0,12,1
1,48 ,1,1 ,1,634,1,0,18,1
0,35 ,0,0 ,0,452,5,0,22,1
0,46 ,1,1 ,2,584,1,0,19,1
0,34 ,0,1 ,1,730,1,0,13,0
0,68 ,1,1 ,1,445,2,1,19,1
0,57 ,0,1 ,1,711,7,0,14,0
0,55 ,0,1 ,3,582,3,1,18,1
0,56 ,1,1 ,0,457,1,1,15,0
0,43 ,0,0 ,0,553,5,0,7,1
0,46 ,1,1 ,1,603,1,0,15,1
0,53 ,0,0 ,0,543,2,1,15,1
0,35 ,1,0 ,0,708,3,1,13,1
0,31 ,0,0 ,0,670,2,0,13,1
0,74 ,0,0 ,0,497,2,0,20,0
1,42 ,1,1 ,3,659,2,0,11,1
0,40 ,0,0 ,0,557,4,0,15,1
0,26 ,0,0 ,0,671,1,0,14,1
1,46 ,1,0 ,0,646,0,0,21,1
1,,0,,0,619,3,0,19,1
0,56 ,0,1 ,1,642,2,1,12,1
1,39 ,1,1 ,0,502,2,0,19,0
0,50 ,1,1 ,1,784,3,0,11,1
0,42 ,1,0 ,0,802,4,0,11,0
0,,0,,0,733,4,0,15,1
0,50 ,0,1 ,1,524,2,0,15,1
0,44 ,0,1 ,1,464,2,0,20,1
0,57 ,1,0 ,0,599,3,1,22,1
0,45 ,1,0 ,0,640,3,0,16,1
1,50 ,0,1 ,1,705,4,0,16,1
0,35 ,0,0 ,0,571,3,0,14,1
0,42 ,0,1 ,2,584,3,1,13,1
0,53 ,0,1 ,1,610,0,0,19,1
1,60 ,1,1 ,1,729,2,1,22,1
0,51 ,0,1 ,1,665,3,0,19,1
1,48 ,1,1 ,2,556,4,0,17,1
1,42 ,0,1 ,3,459,1,0,23,1
0,45 ,0,1 ,0,611,2,0,13,0
0,54 ,0,0 ,0,528,6,0,13,1
1,23 ,0,1 ,2,613,5,0,16,0
0,54 ,1,1 ,3,554,10,2,13,1
0,49 ,1,0 ,0,891,4,0,14,1
0,49 ,0,1 ,1,644,3,0,15,0
0,33 ,0,1 ,1,648,4,0,14,1
0,49 ,0,0 ,0,582,6,0,15,1
0,43 ,1,0 ,0,536,0,0,14,1
0,45 ,0,1 ,3,543,5,0,16,0
1,61 ,0,1 ,3,697,1,0,23,1
0,36 ,1,0 ,0,674,3,0,18,1
0,29 ,1,0 ,0,512,2,0,15,1
0,36 ,0,0 ,0,653,2,1,5,1
0,45 ,0,1 ,1,770,4,0,12,0
1,42 ,1,1 ,0,450,3,0,10,1
1,42 ,1,1 ,2,570,3,0,14,1
0,73 ,0,1 ,1,695,8,0,9,1
0,34 ,1,0 ,0,557,3,0,15,1
0,46 ,1,1 ,3,600,6,2,13,1
0,47 ,1,0 ,0,569,4,0,18,1
0,56 ,0,0 ,0,607,3,1,12,0
0,47 ,0,0 ,0,608,1,0,17,0
0,43 ,1,1 ,1,663,4,0,13,1
0,49 ,1,1 ,1,608,5,0,12,1
0,49 ,1,0 ,0,668,3,0,17,1
0,33 ,0,0 ,0,586,1,0,5,1
0,54 ,1,1 ,0,619,3,0,11,1
0,38 ,0,0 ,0,464,3,1,23,0
1,34 ,1,0 ,0,802,2,0,13,1
0,55 ,0,1 ,1,461,3,0,18,1
0,50 ,0,1 ,1,622,4,0,18,1
0,49 ,1,0 ,0,620,0,0,18,1
1,58 ,0,1 ,2,577,5,1,12,1
1,54 ,1,1 ,2,800,7,0,12,1
1,48 ,1,0 ,0,787,0,1,14,1
0,29 ,1,0 ,0,595,3,0,9,1
0,48 ,1,1 ,1,571,4,0,12,1
0,55 ,0,1 ,1,747,1,0,15,0
0,33 ,0,0 ,0,548,2,0,16,1
0,,0,,0,491,7,0,13,1
0,23 ,0,1 ,1,633,1,0,13,1
0,37 ,1,0 ,0,511,3,0,18,0
0,36 ,1,0 ,0,427,3,0,13,1
0,28 ,0,0 ,0,607,3,0,21,0
0,46 ,0,0 ,0,530,1,1,13,1
0,46 ,1,1 ,0,502,3,1,23,1
0,38 ,0,0 ,0,610,2,0,8,1
0,51 ,0,1 ,2,591,1,1,13,1
0,45 ,1,1 ,2,601,3,0,12,1
0,59 ,0,0 ,0,531,1,0,11,1
1,36 ,0,0 ,0,608,3,1,14,1
0,28 ,0,0 ,0,470,2,1,21,1
0,45 ,1,0 ,0,718,3,0,15,1
0,52 ,0,1 ,1,701,5,0,8,1
0,44 ,1,1 ,1,506,2,0,13,1
0,31 ,0,0 ,0,713,2,0,5,1
0,42 ,1,0 ,0,685,2,0,15,1
1,66 ,1,1 ,1,628,7,0,12,1
1,32 ,0,0 ,0,573,1,0,12,0
0,45 ,1,1 ,1,708,4,0,23,0
0,60 ,1,1 ,1,662,3,0,13,0
0,35 ,0,0 ,0,783,3,1,17,0
0,51 ,1,1 ,0,296,2,0,17,1
0,47 ,0,1 ,2,661,4,1,17,0
0,47 ,0,1 ,0,498,2,0,14,0
0,48 ,0,1 ,1,749,2,1,14,1
0,44 ,1,1 ,1,695,2,0,10,1
1,37 ,1,1 ,1,649,4,1,14,1
1,44 ,1,1 ,2,619,3,0,11,1
0,37 ,1,0 ,0,568,2,1,15,1
0,41 ,0,1 ,1,613,6,1,22,1
0,45 ,0,1 ,1,626,3,0,13,0
1,38 ,0,0 ,0,547,4,0,17,1
0,56 ,1,1 ,3,470,3,0,18,1
0,37 ,1,0 ,0,541,6,0,8,1
0,39 ,1,0 ,0,675,6,1,16,1
0,55 ,1,1 ,2,535,4,0,15,1
0,49 ,0,1 ,0,672,3,2,16,1
0,34 ,0,0 ,0,701,5,0,16,0
0,51 ,0,0 ,0,648,3,0,15,1
0,74 ,1,1 ,2,650,6,0,13,1
0,43 ,0,1 ,2,636,4,1,10,0
0,39 ,0,0 ,0,829,2,0,17,1
0,42 ,1,0 ,0,569,2,0,12,0
0,34 ,1,0 ,0,611,1,0,11,1
0,46 ,1,1 ,2,447,4,0,23,1
1,44 ,1,1 ,2,568,2,0,14,1
0,,0,,0,637,1,1,18,1
0,59 ,1,0 ,0,728,2,0,17,1
0,69 ,1,1 ,1,568,6,0,13,1
0,45 ,0,1 ,0,555,7,0,17,1
1,37 ,1,0 ,0,606,2,1,14,1
1,,0,,0,546,5,1,18,1
0,47 ,0,1 ,2,671,2,0,17,1
0,46 ,0,1 ,4,773,3,1,17,0
1,35 ,1,0 ,0,550,2,0,18,1
0,47 ,1,1 ,1,583,1,0,16,1
0,48 ,0,0 ,0,634,4,0,19,1
0,55 ,0,1 ,0,729,3,0,15,0
1,41 ,0,1 ,2,471,5,0,10,1
1,47 ,1,1 ,1,765,3,1,11,0
0,53 ,0,1 ,2,544,3,0,23,1
0,47 ,0,0 ,0,338,2,0,17,1
0,60 ,0,0 ,0,605,4,1,19,1
0,30 ,1,0 ,0,553,0,1,18,1
0,65 ,1,1 ,1,669,2,1,16,1
0,35 ,1,0 ,0,603,6,0,13,0
0,39 ,1,0 ,0,561,2,0,3,0
0,33 ,0,1 ,1,652,2,0,11,1
1,46 ,1,1 ,2,659,3,0,9,0
0,36 ,1,0 ,0,744,4,1,12,0
1,42 ,1,1 ,2,532,2,0,19,1
0,,0,,0,529,4,0,8,0
0,46 ,1,1 ,2,678,4,0,23,1
0,38 ,0,0 ,0,656,1,0,13,0
0,39 ,1,0 ,0,433,0,0,16,1
0,54 ,1,1 ,3,605,0,0,20,1
0,40 ,0,0 ,0,805,5,0,8,1
1,40 ,0,1 ,1,475,2,0,11,0
0,45 ,0,1 ,2,695,4,1,18,0
0,22 ,0,0 ,0,562,3,1,19,1
0,37 ,0,0 ,0,634,2,0,14,1
0,44 ,0,0 ,0,624,2,1,13,1
1,37 ,0,0 ,0,699,3,1,15,1
0,31 ,0,0 ,0,533,4,0,15,1
0,37 ,0,0 ,0,501,1,1,14,1
0,51 ,1,1 ,1,780,3,0,14,1
0,46 ,1,1 ,2,552,2,0,15,0
0,59 ,1,1 ,1,611,6,1,16,1
0,47 ,0,0 ,0,681,1,1,7,0
0,47 ,0,0 ,0,571,4,1,21,1
0,39 ,0,0 ,0,701,1,1,13,0
0,51 ,0,1 ,2,671,6,0,15,1
0,38 ,1,0 ,0,722,2,0,13,1
1,52 ,0,1 ,2,456,3,1,18,0
0,65 ,1,1 ,0,507,1,0,22,1
0,38 ,1,0 ,0,669,2,0,15,1
0,37 ,0,0 ,0,709,4,0,13,1
0,48 ,1,1 ,1,724,4,2,18,1
0,37 ,0,0 ,0,597,5,1,16,0
1,46 ,1,0 ,0,579,3,1,18,1
0,46 ,1,1 ,1,641,1,0,19,1
0,49 ,0,1 ,1,652,3,1,11,1
0,42 ,0,0 ,0,506,5,0,12,1
1,53 ,1,0 ,0,529,7,1,13,1
0,50 ,0,1 ,2,581,2,0,18,1
0,43 ,0,0 ,0,501,3,0,15,1
1,41 ,1,1 ,2,625,6,2,15,1
0,43 ,1,0 ,0,738,2,0,17,1
1,43 ,0,1 ,2,723,4,0,11,1
0,52 ,1,0 ,0,581,0,0,12,1
0,73 ,1,1 ,1,652,3,0,17,0
1,35 ,0,1 ,2,642,4,0,17,1
0,31 ,0,0 ,0,664,2,1,25,1
0,56 ,1,1 ,1,687,6,0,11,1
1,30 ,1,0 ,0,687,3,0,16,1
0,,0,,0,690,3,0,12,1
0,55 ,0,1 ,1,695,4,0,16,1
0,46 ,1,1 ,1,674,2,0,19,1
0,42 ,1,0 ,0,379,3,1,16,0
0,43 ,1,1 ,1,570,3,0,11,0
1,35 ,0,0 ,0,770,3,0,12,1
0,34 ,0,0 ,0,751,1,1,13,1
0,54 ,0,1 ,0,650,2,0,16,1
0,47 ,1,1 ,1,562,2,0,15,1
0,60 ,0,1 ,2,660,2,1,11,1
0,33 ,1,0 ,0,620,2,1,13,0
0,52 ,0,1 ,1,551,4,0,11,0
0,26 ,0,1 ,2,660,6,2,20,1
0,46 ,0,1 ,2,668,0,0,15,1
0,43 ,1,1 ,1,596,2,1,8,1
0,39 ,1,0 ,0,521,2,0,13,0
1,31 ,1,0 ,0,752,4,0,13,1
0,33 ,0,1 ,2,521,2,0,22,0
0,35 ,0,1 ,0,427,1,0,22,0
0,32 ,1,0 ,0,630,2,1,15,1
0,37 ,1,0 ,0,527,5,0,19,1
0,46 ,1,1 ,1,380,2,0,17,1
0,44 ,0,0 ,0,556,0,1,16,0
0,52 ,0,1 ,1,562,6,0,10,1
0,46 ,0,0 ,0,714,3,0,13,1
0,66 ,0,0 ,0,598,3,0,20,1
0,35 ,1,0 ,0,506,3,0,17,0
1,38 ,1,0 ,0,737,4,0,22,1
0,35 ,1,0 ,0,779,2,0,14,1
0,59 ,0,1 ,1,647,5,0,14,1
0,40 ,1,0 ,0,572,7,0,11,1
0,43 ,1,0 ,0,823,4,1,18,1
1,54 ,1,0 ,0,690,2,1,15,1
0,43 ,1,1 ,2,563,4,0,18,0
0,35 ,0,0 ,0,633,2,0,15,1
0,41 ,1,1 ,2,697,3,0,16,1
0,29 ,1,0 ,0,682,4,0,14,1
0,41 ,0,0 ,0,534,2,0,8,0
0,50 ,1,1 ,2,507,1,0,14,0
0,37 ,1,0 ,0,687,3,0,14,1
0,19 ,1,1 ,2,542,2,2,19,1
0,47 ,0,1 ,1,568,3,1,18,1
1,44 ,1,1 ,1,565,4,0,20,0
0,31 ,0,0 ,0,539,3,0,11,1
0,70 ,0,1 ,3,359,6,0,15,1
0,35 ,0,0 ,0,521,1,1,14,1
0,46 ,1,1 ,2,582,0,0,16,0
1,44 ,0,1 ,0,697,3,0,16,1
0,60 ,1,0 ,0,623,2,1,20,0
0,47 ,1,1 ,2,586,5,0,16,1
0,31 ,1,0 ,0,546,3,0,15,1
0,67 ,0,1 ,1,509,4,0,15,1
0,61 ,1,1 ,1,320,4,0,21,1
0,49 ,1,1 ,0,500,6,0,18,1
0,61 ,0,0 ,0,571,3,0,18,1
0,37 ,0,0 ,0,688,3,0,16,1
0,56 ,0,1 ,2,556,2,0,16,1
0,42 ,1,1 ,2,511,3,0,20,1
1,46 ,0,1 ,3,536,3,0,19,1
0,32 ,0,0 ,0,653,1,2,16,1
0,63 ,0,1 ,1,545,2,0,8,1
0,71 ,1,1 ,3,597,5,0,21,1
1,40 ,0,1 ,2,685,5,1,15,0
0,43 ,0,1 ,1,555,3,0,17,0
0,71 ,0,1 ,0,667,2,0,18,1
0,58 ,1,1 ,2,569,3,0,20,1
0,48 ,1,1 ,1,637,1,1,16,1
0,54 ,1,1 ,1,694,1,0,13,0
0,46 ,1,1 ,1,705,0,1,17,0
0,36 ,0,0 ,0,785,4,0,12,1
0,50 ,1,0 ,0,675,2,1,12,1
1,38 ,1,1 ,1,589,2,1,7,0
0,51 ,0,1 ,1,447,6,0,15,1
0,37 ,1,0 ,0,734,3,2,16,1
0,51 ,0,1 ,1,501,4,0,14,1
0,38 ,0,0 ,0,463,3,0,9,1
0,43 ,0,0 ,0,339,4,0,7,1
0,49 ,1,0 ,0,647,2,0,13,1
0,33 ,1,1 ,1,772,3,0,19,1
0,49 ,1,1 ,0,569,1,0,14,0
0,32 ,1,0 ,0,508,2,0,19,1
0,36 ,0,0 ,0,559,2,1,20,0
0,56 ,1,1 ,1,607,1,0,15,1
0,21 ,1,0 ,0,459,5,0,19,0
0,31 ,1,0 ,0,614,2,0,14,0
0,44 ,0,0 ,0,565,4,2,17,0
0,39 ,0,0 ,0,619,1,0,13,1
1,34 ,1,0 ,0,544,3,0,18,1
0,35 ,1,0 ,0,657,3,0,19,0
0,46 ,0,1 ,0,676,6,0,21,0
0,37 ,1,0 ,0,610,2,1,12,1
0,19 ,0,0 ,0,706,5,0,13,1
0,47 ,1,0 ,0,702,2,1,17,1
1,47 ,1,1 ,2,555,5,1,18,0
0,62 ,0,1 ,2,578,1,0,14,1
0,40 ,1,1 ,2,512,3,0,19,0
0,42 ,0,0 ,0,711,3,0,21,1
1,34 ,0,0 ,0,592,2,1,14,1
0,27 ,1,0 ,0,600,3,1,13,1
0,52 ,1,1 ,2,485,4,2,18,0
0,40 ,1,0 ,0,420,2,0,15,1
0,29 ,0,0 ,0,537,3,1,13,1
0,33 ,0,0 ,0,599,1,1,15,1
0,56 ,0,1 ,1,551,8,1,12,1
0,56 ,0,0 ,0,546,1,1,15,1
0,37 ,0,0 ,0,595,1,1,11,1
0,53 ,0,1 ,4,399,5,0,14,1
0,43 ,1,0 ,0,577,1,0,16,0
0,51 ,1,1 ,0,566,3,1,9,1
0,43 ,1,1 ,2,591,5,1,18,0
0,46 ,0,1 ,1,676,3,0,11,1
0,31 ,0,0 ,0,656,4,0,14,1
1,33 ,0,1 ,1,526,3,2,19,1
0,40 ,0,1 ,1,459,5,0,13,1
0,37 ,0,0 ,0,584,2,0,12,1
0,53 ,1,1 ,4,275,3,0,15,1
1,35 ,1,0 ,0,572,2,0,21,1
1,33 ,1,0 ,0,552,4,0,15,1
1,31 ,0,0 ,0,698,2,1,20,1
0,44 ,0,1 ,1,549,4,0,16,1
0,52 ,1,1 ,1,522,6,0,11,1
0,36 ,0,0 ,0,487,2,0,17,1
0,41 ,1,1 ,3,481,3,0,19,1
0,39 ,0,0 ,0,564,2,1,20,1
0,58 ,1,1 ,1,462,1,0,13,0
0,35 ,0,0 ,0,577,2,0,21,0
0,53 ,1,1 ,1,476,4,0,20,1
0,19 ,0,1 ,2,704,4,0,9,1
0,53 ,0,1 ,0,702,6,0,18,1
0,,0,,0,741,2,0,16,1
0,44 ,0,1 ,1,679,5,1,17,1
0,58 ,0,1 ,0,647,3,0,18,1
0,52 ,1,1 ,2,725,2,1,12,0
1,48 ,1,1 ,1,584,4,0,16,1
0,46 ,1,0 ,0,534,1,0,16,1
0,46 ,1,1 ,1,724,3,0,15,1
0,29 ,0,0 ,0,768,2,0,21,1
0,50 ,0,1 ,2,628,2,1,15,1
0,33 ,1,0 ,0,675,5,0,21,0
0,55 ,0,1 ,1,582,4,0,16,1
1,57 ,1,1 ,3,656,2,0,17,1
0,47 ,1,1 ,0,655,2,1,18,1
0,50 ,1,1 ,1,612,1,1,5,1
0,27 ,0,0 ,0,637,2,0,17,1
1,45 ,1,1 ,1,479,4,0,15,0
0,40 ,1,1 ,3,660,2,1,15,1
1,26 ,0,1 ,2,666,2,0,22,1
0,48 ,0,0 ,0,532,4,2,16,1
0,54 ,1,1 ,2,789,3,0,11,1
0,43 ,0,1 ,0,722,2,1,19,1
1,45 ,0,1 ,3,559,6,0,18,1
0,54 ,0,1 ,2,799,2,0,15,1
1,57 ,1,1 ,1,587,4,0,12,1
0,32 ,1,0 ,0,596,3,1,11,1
1,50 ,1,1 ,0,851,3,1,17,1
0,45 ,1,0 ,0,632,3,0,16,1
1,50 ,1,1 ,1,613,4,0,12,1
1,32 ,0,1 ,1,669,2,0,19,0
0,52 ,0,0 ,0,614,3,0,16,1
1,45 ,0,0 ,0,740,1,0,16,1
0,53 ,1,0 ,0,647,2,0,17,1
1,48 ,1,1 ,3,710,5,0,15,1
0,49 ,0,1 ,2,587,2,0,15,1
0,52 ,1,1 ,1,550,2,1,20,0
1,41 ,1,1 ,1,553,5,1,14,1
0,53 ,0,1 ,2,521,2,0,16,1
0,49 ,1,0 ,0,723,4,0,15,1
0,46 ,1,0 ,0,524,3,0,12,1
0,35 ,0,0 ,0,580,1,0,13,0
0,30 ,1,0 ,0,562,2,0,9,1
1,46 ,0,1 ,3,552,4,0,11,1
0,40 ,0,1 ,1,670,8,0,8,1
0,51 ,0,1 ,1,585,0,0,20,1
0,28 ,0,0 ,0,518,3,0,11,1
0,22 ,0,0 ,0,454,1,1,14,1
1,50 ,0,1 ,2,673,2,0,14,1
0,61 ,0,1 ,0,414,2,0,15,1
0,36 ,1,0 ,0,560,0,1,23,1
1,23 ,1,1 ,2,502,2,0,25,1
0,50 ,0,1 ,1,563,2,0,23,1
0,34 ,1,0 ,0,747,4,1,13,1
0,40 ,1,1 ,1,586,3,0,16,1
0,56 ,0,1 ,0,558,2,0,18,1
0,43 ,1,0 ,0,724,2,1,16,1
0,47 ,0,1 ,1,455,4,0,13,1
0,47 ,1,0 ,0,640,4,0,15,1
0,41 ,1,1 ,1,915,4,0,11,1
0,18 ,0,0 ,0,402,1,1,9,0
0,56 ,0,1 ,0,551,4,0,14,0
0,41 ,0,1 ,1,494,4,0,16,0
0,61 ,0,1 ,2,498,1,0,23,1
0,32 ,0,0 ,0,601,2,0,18,0
0,46 ,1,1 ,2,610,6,0,18,0
0,47 ,0,1 ,0,613,2,1,19,1
1,42 ,1,1 ,1,648,0,1,16,0
0,37 ,0,0 ,0,725,2,0,12,0
1,48 ,0,1 ,2,670,3,0,20,1
0,53 ,0,0 ,0,729,0,0,12,0
0,39 ,0,0 ,0,395,3,1,18,1
0,40 ,0,1 ,1,580,2,0,8,0
0,35 ,0,0 ,0,641,3,1,15,1
0,52 ,0,0 ,0,614,3,1,13,1
0,44 ,0,0 ,0,764,3,0,11,1
0,39 ,1,0 ,0,481,4,1,14,1
0,44 ,0,1 ,1,691,5,0,11,1
1,42 ,1,0 ,0,516,2,1,19,1
0,43 ,1,1 ,0,573,11,0,19,1
0,69 ,0,1 ,3,496,4,0,11,1
1,35 ,1,0 ,0,528,1,0,17,1
0,,0,,0,491,5,2,10,1
0,49 ,1,0 ,0,634,4,1,16,0
0,43 ,1,1 ,1,571,2,0,10,0
0,39 ,1,0 ,0,708,5,1,16,1
1,31 ,0,0 ,0,625,6,1,16,1
0,41 ,1,1 ,1,584,3,0,26,1
0,43 ,1,1 ,2,625,5,0,16,1
0,45 ,0,1 ,0,464,3,0,17,1
0,67 ,0,1 ,0,554,2,0,16,1
0,45 ,1,1 ,1,667,3,0,16,0
0,56 ,0,1 ,2,548,4,0,16,0
0,45 ,0,0 ,0,628,4,0,12,0
0,36 ,1,0 ,0,409,6,0,21,0
0,42 ,0,0 ,0,624,2,0,6,0
1,54 ,0,1 ,2,600,3,1,18,0
0,40 ,1,1 ,3,617,2,0,17,1
0,42 ,0,0 ,0,459,4,2,24,1
0,45 ,1,0 ,0,591,2,0,14,1
0,43 ,0,0 ,0,533,1,0,11,0
0,52 ,0,1 ,3,580,1,0,18,0
0,37 ,0,0 ,0,683,5,1,19,1
0,35 ,0,0 ,0,646,1,1,12,1
0,44 ,0,0 ,0,537,5,0,17,1
0,41 ,1,0 ,0,603,3,0,13,0
0,23 ,1,0 ,0,631,3,1,16,1
0,41 ,1,1 ,1,487,3,0,23,1
0,33 ,0,0 ,0,323,4,0,16,1
0,53 ,0,1 ,1,522,2,0,10,1
0,,0,,0,702,2,0,19,1
0,56 ,0,1 ,2,598,2,1,17,1
0,32 ,1,0 ,0,606,1,0,12,1
0,23 ,0,1 ,2,410,3,1,19,1
0,30 ,1,0 ,0,559,1,0,19,1
1,38 ,1,0 ,0,608,6,1,12,1
0,72 ,0,1 ,1,710,2,0,19,1
1,19 ,1,0 ,0,610,2,0,19,1
0,46 ,1,1 ,1,487,3,0,15,0
0,36 ,0,0 ,0,578,6,0,4,0
0,37 ,1,0 ,0,556,6,1,14,1
1,31 ,0,1 ,1,606,4,0,12,1
0,34 ,1,0 ,0,572,3,0,12,1
0,58 ,0,1 ,1,740,2,1,12,1
0,53 ,1,0 ,0,513,2,0,23,1
0,38 ,0,0 ,0,766,1,1,7,1
0,51 ,0,1 ,0,429,5,1,19,0
0,72 ,0,1 ,1,583,0,0,24,1
0,49 ,1,1 ,1,568,5,0,20,0
0,32 ,1,0 ,0,659,2,0,20,1
0,41 ,1,0 ,0,600,5,0,16,1
0,34 ,0,0 ,0,428,3,0,16,1
1,50 ,0,1 ,1,597,4,2,12,1
0,44 ,0,1 ,1,627,1,0,23,1
0,37 ,1,0 ,0,607,4,1,20,0
0,46 ,1,1 ,2,688,2,1,20,1
1,23 ,0,0 ,0,727,3,0,23,0
1,36 ,1,0 ,0,499,3,0,5,1
0,36 ,0,0 ,0,616,3,1,14,1
0,23 ,1,0 ,0,589,3,0,19,1
0,44 ,0,1 ,1,513,2,0,18,1
0,42 ,0,1 ,1,534,3,0,12,1
1,43 ,0,1 ,3,620,3,0,14,1
1,53 ,0,1 ,1,610,2,0,13,1
0,44 ,1,1 ,1,661,2,0,14,0
1,41 ,1,1 ,1,521,2,0,18,1
0,40 ,1,1 ,1,649,5,0,13,0
0,37 ,0,0 ,0,634,4,1,14,0
1,46 ,1,1 ,4,604,5,0,17,1
0,22 ,0,0 ,0,492,2,0,13,1
1,46 ,0,1 ,2,599,0,0,15,1
0,47 ,1,1 ,2,610,1,0,20,1
0,67 ,1,1 ,2,538,0,1,20,0
0,44 ,0,0 ,0,533,5,0,7,0
1,44 ,0,1 ,4,694,2,0,16,1
0,48 ,0,0 ,0,537,0,0,12,1
0,29 ,0,0 ,0,609,3,0,21,1
1,44 ,1,1 ,1,575,2,0,14,1
0,59 ,0,0 ,0,603,1,0,17,1
0,33 ,0,0 ,0,529,2,0,13,1
1,53 ,1,1 ,3,541,3,0,15,1
0,50 ,1,1 ,3,621,2,0,14,0
0,,0,,0,616,5,1,15,1
0,44 ,1,1 ,3,508,2,1,13,1
1,52 ,0,1 ,2,574,2,0,22,1
0,44 ,1,1 ,0,546,1,1,17,0
0,49 ,0,0 ,0,623,4,0,18,1
0,36 ,1,0 ,0,492,1,1,20,1
0,44 ,0,1 ,0,583,2,0,12,1
0,33 ,0,0 ,0,587,5,0,15,1
0,19 ,1,1 ,3,679,7,0,18,1
0,44 ,1,0 ,0,489,4,2,12,0
0,42 ,1,1 ,2,653,3,1,12,1
0,49 ,0,1 ,1,500,2,0,15,1
0,45 ,0,0 ,0,588,2,2,13,1
0,46 ,1,1 ,2,614,2,0,15,1
0,54 ,1,1 ,3,409,5,0,12,1
0,52 ,0,1 ,1,705,2,0,12,1
0,59 ,0,1 ,1,687,0,0,16,1
0,56 ,0,0 ,0,498,2,0,17,0
0,44 ,0,1 ,0,647,3,0,19,0
0,39 ,0,0 ,0,655,3,0,17,0
0,43 ,0,1 ,2,788,1,0,22,1
0,47 ,0,1 ,1,588,2,0,16,0
1,53 ,0,1 ,2,531,3,0,18,1
1,41 ,0,1 ,1,618,2,0,10,0
0,59 ,1,0 ,0,580,6,1,18,1
0,57 ,0,0 ,0,692,2,0,7,1
0,44 ,0,1 ,1,604,1,0,15,1
0,51 ,0,1 ,1,544,2,0,15,0
0,44 ,1,1 ,1,538,3,0,21,0
0,40 ,0,1 ,1,626,6,0,23,1
1,52 ,1,1 ,1,668,1,1,19,0
0,32 ,0,0 ,0,434,7,0,7,1
0,47 ,1,1 ,3,518,2,0,21,1
0,48 ,1,1 ,1,361,2,0,9,1
0,48 ,0,1 ,1,646,1,0,19,1
0,34 ,0,0 ,0,554,3,0,17,0
0,49 ,1,1 ,0,665,5,1,18,1
0,34 ,0,0 ,0,530,4,0,9,0
1,43 ,1,1 ,1,568,4,0,13,1
0,49 ,1,1 ,1,586,3,0,15,1
1,41 ,1,0 ,0,591,4,1,12,1
0,30 ,0,0 ,0,581,2,0,17,1
0,47 ,0,1 ,1,543,5,1,8,0
0,30 ,0,0 ,0,521,1,0,14,1
1,53 ,1,1 ,1,416,3,3,14,1
0,27 ,0,1 ,1,490,1,1,7,1
0,40 ,0,0 ,0,508,4,0,16,0
0,52 ,1,1 ,3,658,4,1,12,1
1,36 ,1,0 ,0,625,0,0,17,1
0,44 ,0,1 ,1,676,1,0,20,1
